city,osm_id,type,lat,lon,landuse,leisure,name
Lagos,997858310,way,6.627234,3.4994157,farmyard,,
Lagos,1248696508,way,6.6145524,3.1528529,farmyard,,greenhouse
Lagos,1358682205,way,6.5034235,3.6757907,farmyard,,
Lagos,705874366,way,6.4501362,3.396377,,garden,
Lagos,732319185,way,6.4565887,3.2841924,,garden,
Lagos,787508453,way,6.654361,3.7941514,,garden,Flight 086 Memorial Arcade
Lagos,787511669,way,6.6718487,3.3140181,,garden,Iju Ishaga Memorial Arcade
Lagos,787516769,way,6.5299109,3.3159662,,garden,Oke-Ofa Memorial Arcade
Lagos,795793686,way,6.4977612,3.362246,,garden,
Lagos,797152120,way,6.664491,3.5369649,,garden,
Lagos,1067179092,way,6.4638386,3.7545902,,garden,
Lagos,1433172322,way,6.5696894,3.3420844,,garden,
